"ID_CLASSIFICACAO_PILOTOS","ID_RESULTADOS","ID_PILOTO","PONTOS_PILOTO","POSICAO_PILOTO","VITORIAS_PILOTO"
58401,14894,265,0,53,0
58400,14895,264,0,52,0
58399,14896,219,0,43,0
58398,14897,267,0,23,0
58397,14898,203,0,35,0
58396,14899,175,5,18,0
58395,14900,263,0,51,0
58394,14901,262,0,31,0
58393,14902,212,0,45,0
58392,14903,261,0,50,0
58391,14904,235,0,34,0
58390,14905,119,0,29,0
58389,14906,260,0,48,0
58388,14907,259,0,37,0
58387,14908,232,0,39,0
58386,14909,229,0,30,0
58385,14910,211,0,21,0
58384,14911,208,0,38,0
58383,14912,258,0,22,0
58382,14913,178,19,8,1
58381,14914,205,0,33,0
58380,14915,197,1,19,0
58379,14916,257,0,44,0
58378,14917,233,12,11,0
58377,14918,239,0,28,0
58376,14919,256,0,36,0
58375,14920,255,20,7,1
58374,14921,254,1,20,0
58373,14922,246,0,27,0
58372,14923,182,72,1,3
58371,14924,253,0,24,0
58370,14925,238,7,14,0
58369,14926,200,25,6,0
58368,14927,231,31,5,2
58367,14928,221,16,10,0
58366,14929,172,16,9,1
58365,14930,237,0,26,0
58364,14931,187,9,13,0
58363,14932,252,0,41,0
58362,14933,251,0,32,0
58361,14934,230,6,16,0
58360,14935,223,5,17,0
58359,14936,207,47,3,4
58358,14937,224,11,12,0
58357,14938,199,36,4,1
58356,14939,250,6,15,0
58355,14940,222,55,2,3
58473,14941,274,0,48,0
58472,14942,273,0,37,0
58471,14943,272,0,32,0
58470,14944,240,0,26,0
58469,14945,220,0,59,0
58468,14946,271,0,57,0
58467,14947,241,0,50,0
58466,14948,152,0,44,0
58465,14949,247,0,58,0
58464,14950,270,0,42,0
58463,14951,269,0,52,0
58462,14952,268,0,49,0
58461,14953,266,0,61,0
58460,14954,245,0,60,0
58459,14955,265,0,56,0
58458,14956,264,0,55,0
58457,14957,219,0,45,0
58456,14958,267,0,24,0
58455,14959,203,0,36,0
58454,14960,175,5,18,0
58453,14961,263,0,54,0
58452,14962,262,0,31,0
58451,14963,212,0,47,0
58450,14964,261,0,53,0
58449,14965,235,0,35,0
58448,14966,119,1,20,0
58447,14967,260,0,51,0
58446,14968,259,0,39,0
58445,14969,232,0,41,0
58444,14970,229,0,30,0
58443,14971,211,0,22,0
58442,14972,208,0,40,0
58441,14973,258,0,23,0
58440,14974,178,22,7,1
58439,14975,205,0,34,0
58438,14976,197,1,19,0
58437,14977,257,0,46,0
58436,14978,233,12,11,0
58435,14979,239,0,29,0
58434,14980,256,0,38,0
58433,14981,255,20,8,1
58432,14982,254,1,21,0
58431,14983,246,0,28,0
58430,14984,182,72,1,3
58429,14985,253,0,25,0
58428,14986,238,7,14,0
58427,14987,200,25,6,0
58426,14988,231,40,5,3
58425,14989,221,20,9,0
58424,14990,172,18,10,1
58423,14991,237,0,27,0
58422,14992,187,9,13,0
58421,14993,252,0,43,0
58420,14994,251,0,33,0
58419,14995,230,6,16,0
58418,14996,223,5,17,0
58417,14997,207,47,3,4
58416,14998,224,11,12,0
58415,14999,199,42,4,1
58414,15000,250,6,15,0
58413,15001,222,55,2,3
58245,15002,223,3,17,0
58244,15003,207,41,3,4
58243,15004,224,11,11,0
58242,15005,199,35,4,1
58241,15006,250,6,15,0
58240,15007,222,42,2,2
56515,15008,270,0,22,0
56514,15009,187,0,21,0
56513,15010,207,0,20,0
56512,15011,238,0,19,0
56511,15012,172,0,18,0
56510,15013,230,0,17,0
56509,15014,231,0,16,0
56508,15015,197,0,15,0
56507,15016,275,0,14,0
56506,15017,224,0,13,0
56505,15018,199,0,12,0
56504,15019,253,0,11,0
56503,15020,250,0,10,0
56502,15021,254,0,9,0
56501,15022,235,0,8,0
56500,15023,223,0,7,0
56499,15024,200,1,6,0
56498,15025,222,2,5,0
56497,15026,233,3,4,0
56496,15027,252,4,3,0
56495,15028,221,6,2,0
56494,15029,182,9,1,1
56544,15030,251,0,29,0
56543,15031,255,0,28,0
56542,15032,229,0,23,0
56541,15033,278,0,21,0
56540,15034,277,0,20,0
56539,15035,239,0,17,0
56538,15036,276,0,15,0
56537,15037,270,0,27,0
56536,15038,187,2,8,0
56535,15039,207,1,9,0
56534,15040,238,0,26,0
56533,15041,172,0,25,0
56532,15042,230,0,12,0
56531,15043,231,6,3,0
56530,15044,197,0,24,0
56529,15045,275,0,22,0
56528,15046,224,0,19,0
56527,15047,199,0,18,0
56526,15048,253,0,16,0
56525,15049,250,0,14,0
56524,15050,254,0,13,0
56523,15051,235,0,11,0
56522,15052,223,0,10,0
56521,15053,200,5,4,0
56520,15054,222,5,5,0
56519,15055,233,3,7,0
56518,15056,252,4,6,0
56517,15057,221,6,2,0
56516,15058,182,18,1,2
56575,15059,232,0,30,0
56574,15060,178,0,27,0
56573,15061,251,0,31,0
56572,15062,255,0,28,0
56571,15063,229,0,26,0
56570,15064,278,0,14,0
56569,15065,277,0,24,0
56568,15066,239,0,22,0
56567,15067,276,0,20,0
56566,15068,270,0,29,0
56565,15069,187,2,10,0
56564,15070,207,1,12,0
56563,15071,238,0,19,0
56562,15072,172,3,9,0
56561,15073,230,0,16,0
56560,15074,231,6,5,0
56559,15075,197,0,13,0
56558,15076,275,0,25,0
56557,15077,224,1,11,0
56556,15078,199,0,23,0
56555,15079,253,0,21,0
56554,15080,250,0,17,0
56553,15081,254,0,18,0
56552,15082,235,0,15,0
56551,15083,223,9,3,1
56550,15084,200,7,4,0
56549,15085,222,5,6,0
56548,15086,233,3,8,0
56547,15087,252,4,7,0
56546,15088,221,10,2,0
56545,15089,182,24,1,2
56610,15090,208,0,35,0
56609,15091,279,0,34,0
56608,15092,271,0,33,0
56607,15093,256,0,27,0
56606,15094,232,0,30,0
56605,15095,178,0,20,0
56604,15096,251,0,32,0
56603,15097,255,4,8,0
56602,15098,229,0,29,0
56601,15099,278,2,12,0
56600,15100,277,0,22,0
56599,15101,239,0,26,0
56598,15102,276,0,24,0
56597,15103,270,0,31,0
56596,15104,187,2,13,0
56595,15105,207,1,16,0
56594,15106,238,0,23,0
56593,15107,172,3,10,0
56592,15108,230,0,19,0
56591,15109,231,15,2,1
56590,15110,197,0,18,0
56589,15111,275,0,28,0
56588,15112,224,1,15,0
56587,15113,199,3,11,0
56586,15114,253,0,25,0
56585,15115,250,1,14,0
56584,15116,254,0,21,0
56583,15117,235,0,17,0
56582,15118,223,9,4,1
56581,15119,200,7,5,0
56580,15120,222,5,6,0
56579,15121,233,3,9,0
56578,15122,252,4,7,0
56577,15123,221,10,3,0
56576,15124,182,30,1,2
56647,15125,265,0,37,0
56646,15126,258,0,32,0
56645,15127,208,0,36,0
56644,15128,279,0,35,0
56643,15129,271,0,28,0
56642,15130,256,0,20,0
56641,15131,232,0,31,0
56640,15132,178,2,14,0
56639,15133,251,0,34,0
56638,15134,255,4,9,0
56637,15135,229,0,30,0
56636,15136,278,2,13,0
56635,15137,277,0,23,0
56634,15138,239,0,26,0
56633,15139,276,0,25,0
56632,15140,270,0,33,0
56631,15141,187,2,12,0
56630,15142,207,1,17,0
56629,15143,238,0,24,0
56628,15144,172,7,7,0
56627,15145,230,0,21,0
56626,15146,231,15,3,1
56625,15147,197,0,19,0
56624,15148,275,0,29,0
56623,15149,224,1,16,0
56622,15150,199,3,11,0
56621,15151,253,0,27,0
56620,15152,250,1,15,0
56619,15153,254,0,22,0
56618,15154,235,0,18,0
56617,15155,223,15,2,1
56616,15156,200,8,5,0
56615,15157,222,8,6,0
56614,15158,233,3,10,0
56613,15159,252,4,8,0
56612,15160,221,10,4,0
56611,15161,182,39,1,3
56685,15162,280,0,34,0
56684,15163,265,0,38,0
56683,15164,258,0,32,0
56682,15165,208,0,37,0
56681,15166,279,0,36,0
56680,15167,271,0,28,0
56679,15168,256,0,20,0
56678,15169,232,0,31,0
56677,15170,178,2,14,0
56676,15171,251,0,35,0
56675,15172,255,4,10,0
56674,15173,229,0,30,0
56673,15174,278,2,13,0
56672,15175,277,0,23,0
56671,15176,239,0,26,0
56670,15177,276,0,25,0
56669,15178,270,0,33,0
56668,15179,187,2,12,0
56667,15180,207,1,17,0
56666,15181,238,0,24,0
56665,15182,172,7,7,0
56664,15183,230,0,21,0
56663,15184,231,15,3,1
56662,15185,197,0,18,0
56661,15186,275,0,29,0
56660,15187,224,2,15,0
56659,15188,199,3,11,0
56658,15189,253,0,27,0
56657,15190,250,1,16,0
56656,15191,254,0,22,0
56655,15192,235,0,19,0
56654,15193,223,15,2,1
56653,15194,200,10,6,0
56652,15195,222,14,5,0
56651,15196,233,6,8,0
56650,15197,252,4,9,0
56649,15198,221,14,4,0
56648,15199,182,48,1,4
56724,15200,281,0,36,0
56723,15201,280,0,34,0
56722,15202,265,0,39,0
56721,15203,258,0,32,0
56720,15204,208,0,38,0
56719,15205,279,0,37,0
56718,15206,271,0,28,0
56717,15207,256,0,22,0
56716,15208,232,0,29,0
56715,15209,178,2,14,0
56714,15210,251,0,35,0
56713,15211,255,4,10,0
56712,15212,229,0,31,0
56711,15213,278,2,13,0
56710,15214,277,0,24,0
56709,15215,239,0,26,0
56708,15216,276,0,25,0
56707,15217,270,0,33,0
56706,15218,187,2,12,0
56705,15219,207,1,17,0
56704,15220,238,0,20,0
56703,15221,172,10,6,0
56702,15222,230,0,21,0
56701,15223,231,17,4,1
56700,15224,197,0,18,0
56699,15225,275,0,30,0
56698,15226,224,2,15,0
56697,15227,199,3,11,0
56696,15228,253,0,27,0
56695,15229,250,1,16,0
56694,15230,254,0,23,0
56693,15231,235,0,19,0
56692,15232,223,16,5,1
56691,15233,200,10,7,0
56690,15234,222,23,2,1
56689,15235,233,6,8,0
56688,15236,252,4,9,0
56687,15237,221,20,3,0
56686,15238,182,52,1,4
56764,15239,282,0,40,0
56763,15240,281,0,37,0
56762,15241,280,0,34,0
56761,15242,265,0,32,0
56760,15243,258,0,33,0
56759,15244,208,0,39,0
56758,15245,279,0,38,0
56757,15246,271,0,29,0
56756,15247,256,0,22,0
56755,15248,232,0,23,0
56754,15249,178,2,16,0
56753,15250,251,0,36,0
56752,15251,255,4,11,0
56751,15252,229,0,31,0
56750,15253,278,2,15,0
56749,15254,277,0,25,0
56748,15255,239,0,27,0
56747,15256,276,0,26,0
56746,15257,270,0,35,0
56745,15258,187,6,8,0
56744,15259,207,3,14,0
56743,15260,238,0,20,0
56742,15261,172,10,6,0
56741,15262,230,0,21,0
56740,15263,231,26,2,2
56739,15264,197,0,18,0
56738,15265,275,0,30,0
56737,15266,224,2,17,0
56736,15267,199,3,13,0
56735,15268,253,0,28,0
56734,15269,250,4,12,0
56733,15270,254,0,24,0
56732,15271,235,0,19,0
56731,15272,223,16,5,1
56730,15273,200,10,7,0
56729,15274,222,24,4,1
56728,15275,233,6,9,0
56727,15276,252,4,10,0
56726,15277,221,26,3,0
56725,15278,182,52,1,4
56806,15279,283,0,42,0
56805,15280,242,0,40,0
56804,15281,282,0,41,0
56803,15282,281,0,37,0
56802,15283,280,0,34,0
56801,15284,265,0,32,0
56800,15285,258,0,33,0
56799,15286,208,0,39,0
56798,15287,279,0,38,0
56797,15288,271,0,30,0
56796,15289,256,0,23,0
56795,15290,232,0,24,0
56794,15291,178,4,13,0
56793,15292,251,0,36,0
56792,15293,255,4,11,0
56791,15294,229,0,21,0
56790,15295,278,2,17,0
56789,15296,277,0,26,0
56788,15297,239,0,28,0
56787,15298,276,0,27,0
56786,15299,270,0,35,0
56785,15300,187,10,6,0
56784,15301,207,3,15,0
56783,15302,238,0,20,0
56782,15303,172,10,7,0
56781,15304,230,0,22,0
56780,15305,231,26,3,2
56779,15306,197,0,18,0
56778,15307,275,0,31,0
56777,15308,224,3,16,0
56776,15309,199,3,14,0
56775,15310,253,0,29,0
56774,15311,250,4,12,0
56773,15312,254,0,25,0
56772,15313,235,0,19,0
56771,15314,223,16,5,1
56770,15315,200,10,8,0
56769,15316,222,30,2,1
56768,15317,233,6,10,0
56767,15318,252,7,9,0
56766,15319,221,26,4,0
56765,15320,182,61,1,5
56850,15321,284,0,33,0
56849,15322,243,1,18,0
56848,15323,283,0,44,0
56847,15324,242,0,42,0
56846,15325,282,0,43,0
56845,15326,281,0,39,0
56844,15327,280,0,36,0
56843,15328,265,0,34,0
56842,15329,258,0,35,0
56841,15330,208,0,41,0
56840,15331,279,0,40,0
56839,15332,271,0,31,0
56838,15333,256,0,24,0
56837,15334,232,0,25,0
56836,15335,178,4,13,0
56835,15336,251,0,38,0
56834,15337,255,6,11,0
56833,15338,229,0,22,0
56832,15339,278,2,17,0
56831,15340,277,0,27,0
56830,15341,239,0,29,0
56829,15342,276,0,28,0
56828,15343,270,0,37,0
56827,15344,187,10,7,0
56826,15345,207,3,15,0
56825,15346,238,0,21,0
56824,15347,172,10,8,0
56823,15348,230,0,23,0
56822,15349,231,35,3,3
56821,15350,197,0,19,0
56820,15351,275,0,32,0
56819,15352,224,3,16,0
56818,15353,199,3,14,0
56817,15354,253,0,30,0
56816,15355,250,7,10,0
56815,15356,254,0,26,0
56814,15357,235,0,20,0
56813,15358,223,16,5,1
56812,15359,200,14,6,0
56811,15360,222,36,2,1
56810,15361,233,6,12,0
56809,15362,252,7,9,0
56808,15363,221,26,4,0
56807,15364,182,61,1,5
56895,15365,246,0,37,0
56894,15366,284,0,31,0
56893,15367,243,1,19,0
56892,15368,283,0,45,0
56891,15369,242,0,43,0
56890,15370,282,0,44,0
56889,15371,281,0,40,0
56888,15372,280,0,26,0
56887,15373,265,0,35,0
56886,15374,258,0,36,0
56885,15375,208,0,42,0
56884,15376,279,0,41,0
56883,15377,271,0,34,0
56882,15378,256,0,24,0
56881,15379,232,0,25,0
56880,15380,178,4,14,0
56879,15381,251,0,39,0
56878,15382,255,10,9,0
56877,15383,229,0,22,0
56876,15384,278,2,17,0
56875,15385,277,0,28,0
56874,15386,239,0,29,0
56873,15387,276,0,30,0
56872,15388,270,0,38,0
56871,15389,187,19,5,1
56870,15390,207,5,13,0
56869,15391,238,1,18,0
56868,15392,172,16,7,0
56867,15393,230,0,23,0
56866,15394,231,38,2,3
56865,15395,197,0,20,0
56864,15396,275,0,33,0
56863,15397,224,3,16,0
56862,15398,199,3,15,0
56861,15399,253,0,32,0
56860,15400,250,7,11,0
56859,15401,254,0,27,0
56858,15402,235,0,21,0
56857,15403,223,16,6,1
56856,15404,200,14,8,0
56855,15405,222,36,3,1
56854,15406,233,6,12,0
56853,15407,252,7,10,0
56852,15408,221,26,4,0
56851,15409,182,61,1,5
56942,15410,260,0,40,0
56941,15411,257,0,38,0
56940,15412,246,0,37,0
56939,15413,284,0,31,0
56938,15414,243,1,20,0
56937,15415,283,0,47,0
56936,15416,242,0,45,0
56935,15417,282,0,46,0
56934,15418,281,0,42,0
56933,15419,280,0,25,0
56932,15420,265,0,35,0
56931,15421,258,0,36,0
56930,15422,208,0,44,0
56929,15423,279,0,43,0
56928,15424,271,0,34,0
56927,15425,256,0,24,0
56926,15426,232,0,26,0
56925,15427,178,4,14,0
56924,15428,251,0,41,0
56923,15429,255,10,9,0
56922,15430,229,0,23,0
56921,15431,278,2,17,0
56920,15432,277,0,28,0
56919,15433,239,0,29,0
56918,15434,276,0,30,0
56917,15435,270,0,39,0
56916,15436,187,19,6,1
56915,15437,207,9,11,0
56914,15438,238,1,18,0
56913,15439,172,16,7,0
56912,15440,230,1,19,0
56911,15441,231,47,2,4
56910,15442,197,0,21,0
56909,15443,275,0,33,0
56908,15444,224,3,16,0
56907,15445,199,3,15,0
56906,15446,253,0,32,0
56905,15447,250,7,12,0
56904,15448,254,0,27,0
56903,15449,235,0,22,0
56902,15450,223,22,5,1
56901,15451,200,14,8,0
56900,15452,222,38,3,1
56899,15453,233,6,13,0
56898,15454,252,10,10,0
56897,15455,221,26,4,0
56896,15456,182,61,1,5
56990,15457,285,0,47,0
56989,15458,260,0,40,0
56988,15459,257,0,38,0
56987,15460,246,0,37,0
56986,15461,284,0,31,0
56985,15462,243,1,20,0
56984,15463,283,0,48,0
56983,15464,242,0,45,0
56982,15465,282,0,46,0
56981,15466,281,0,42,0
56980,15467,280,0,25,0
56979,15468,265,0,35,0
56978,15469,258,0,36,0
56977,15470,208,0,44,0
56976,15471,279,0,43,0
56975,15472,271,0,34,0
56974,15473,256,0,24,0
56973,15474,232,0,26,0
56972,15475,178,4,15,0
56971,15476,251,0,41,0
56970,15477,255,10,10,0
56969,15478,229,0,23,0
56968,15479,278,2,18,0
56967,15480,277,0,28,0
56966,15481,239,0,29,0
56965,15482,276,0,30,0
56964,15483,270,0,39,0
56963,15484,187,19,7,1
56962,15485,207,9,12,0
56961,15486,238,10,9,1
56960,15487,172,20,6,0
56959,15488,230,1,19,0
56958,15489,231,47,2,4
56957,15490,197,0,21,0
56956,15491,275,0,33,0
56955,15492,224,3,17,0
56954,15493,199,3,16,0
56953,15494,253,0,32,0
56952,15495,250,7,13,0
56951,15496,254,0,27,0
56950,15497,235,0,22,0
56949,15498,223,28,4,1
56948,15499,200,14,8,0
56947,15500,222,40,3,1
56946,15501,233,6,14,0
56945,15502,252,10,11,0
56944,15503,221,27,5,0
56943,15504,182,64,1,5
57038,15505,285,0,42,0
57037,15506,260,0,40,0
57036,15507,257,0,38,0
57035,15508,246,0,37,0
57034,15509,284,0,31,0
57033,15510,243,1,20,0
57032,15511,283,0,48,0
57031,15512,242,0,46,0
57030,15513,282,0,47,0
57029,15514,281,0,43,0
57028,15515,280,0,25,0
57027,15516,265,0,35,0
57026,15517,258,0,36,0
57025,15518,208,0,45,0
57024,15519,279,0,44,0
57023,15520,271,0,34,0
57022,15521,256,0,24,0
57021,15522,232,0,26,0
57020,15523,178,4,15,0
57019,15524,251,0,41,0
57018,15525,255,10,11,0
57017,15526,229,0,23,0
57016,15527,278,2,18,0
57015,15528,277,0,28,0
57014,15529,239,0,29,0
57013,15530,276,0,30,0
57012,15531,270,0,39,0
57011,15532,187,19,7,1
57010,15533,207,13,9,0
57009,15534,238,10,10,1
57008,15535,172,20,6,0
57007,15536,230,1,19,0
57006,15537,231,56,2,5
57005,15538,197,0,21,0
57004,15539,275,0,33,0
57003,15540,224,3,17,0
57002,15541,199,3,16,0
57001,15542,253,0,32,0
57000,15543,250,7,13,0
56999,15544,254,0,27,0
56998,15545,235,0,22,0
56997,15546,223,29,5,1
56996,15547,200,16,8,0
56995,15548,222,43,3,1
56994,15549,233,6,14,0
56993,15550,252,10,12,0
56992,15551,221,33,4,0
56991,15552,182,64,1,5
57088,15553,286,0,36,0
57087,15554,237,0,35,0
57086,15555,285,0,44,0
57085,15556,260,0,42,0
57084,15557,257,0,40,0
57083,15558,246,0,39,0
57082,15559,284,0,31,0
57081,15560,243,1,20,0
57080,15561,283,0,50,0
57079,15562,242,0,48,0
57078,15563,282,0,49,0
57077,15564,281,0,45,0
57076,15565,280,0,25,0
57075,15566,265,0,37,0
57074,15567,258,0,38,0
57073,15568,208,0,47,0
57072,15569,279,0,46,0
57071,15570,271,0,34,0
57070,15571,256,0,24,0
57069,15572,232,0,26,0
57068,15573,178,4,15,0
57067,15574,251,0,43,0
57066,15575,255,10,11,0
57065,15576,229,0,23,0
57064,15577,278,2,18,0
57063,15578,277,0,28,0
57062,15579,239,0,29,0
57061,15580,276,0,30,0
57060,15581,270,0,41,0
57059,15582,187,20,6,1
57058,15583,207,13,9,0
57057,15584,238,10,10,1
57056,15585,172,20,7,0
57055,15586,230,1,19,0
57054,15587,231,65,2,6
57053,15588,197,0,21,0
57052,15589,275,0,33,0
57051,15590,224,3,17,0
57050,15591,199,3,16,0
57049,15592,253,0,32,0
57048,15593,250,7,14,0
57047,15594,254,0,27,0
57046,15595,235,0,22,0
57045,15596,223,29,5,1
57044,15597,200,19,8,0
57043,15598,222,49,3,1
57042,15599,233,8,13,0
57041,15600,252,10,12,0
57040,15601,221,33,4,0
57039,15602,182,68,1,5
57142,15603,245,0,47,0
57141,15604,273,0,43,0
57140,15605,287,0,34,0
57139,15606,274,0,27,0
57138,15607,286,0,38,0
57137,15608,237,0,37,0
57136,15609,285,0,48,0
57135,15610,260,0,45,0
57134,15611,257,0,42,0
57133,15612,246,0,41,0
57132,15613,284,0,32,0
57131,15614,243,1,20,0
57130,15615,283,0,54,0
57129,15616,242,0,52,0
57128,15617,282,0,53,0
57127,15618,281,0,49,0
57126,15619,280,0,25,0
57125,15620,265,0,39,0
57124,15621,258,0,40,0
57123,15622,208,0,51,0
57122,15623,279,0,50,0
57121,15624,271,0,36,0
57120,15625,256,0,24,0
57119,15626,232,0,26,0
57118,15627,178,7,15,0
57117,15628,251,0,46,0
57116,15629,255,11,10,0
57115,15630,229,0,21,0
57114,15631,278,2,18,0
57113,15632,277,0,29,0
57112,15633,239,0,30,0
57111,15634,276,0,31,0
57110,15635,270,0,44,0
57109,15636,187,20,7,1
57108,15637,207,22,6,1
57107,15638,238,10,11,1
57106,15639,172,20,8,0
57105,15640,230,1,19,0
57104,15641,231,69,1,6
57103,15642,197,0,22,0
57102,15643,275,0,35,0
57101,15644,224,3,17,0
57100,15645,199,3,16,0
57099,15646,253,0,33,0
57098,15647,250,7,14,0
57097,15648,254,0,28,0
57096,15649,235,0,23,0
57095,15650,223,31,5,1
57094,15651,200,19,9,0
57093,15652,222,49,3,1
57092,15653,233,8,13,0
57091,15654,252,10,12,0
57090,15655,221,39,4,0
57089,15656,182,68,2,5
55983,15657,197,0,22,0
55982,15658,290,0,21,0
55981,15659,172,0,20,0
55980,15660,238,0,19,0
55979,15661,283,0,18,0
55978,15662,207,0,17,0
55977,15663,232,0,16,0
55976,15664,250,0,15,0
55975,15665,200,0,14,0
55974,15666,243,0,13,0
55973,15667,252,0,12,0
55972,15668,222,0,11,0
55971,15669,289,0,10,0
55970,15670,230,0,9,0
55969,15671,235,0,8,0
55968,15672,288,0,7,0
55967,15673,182,1,6,0
55966,15674,221,2,5,0
55965,15675,223,3,4,0
55964,15676,199,4,3,0
55963,15677,231,6,2,0
55962,15678,224,9,1,1
56006,15679,187,0,14,0
56005,15680,197,0,22,0
56004,15681,290,0,19,0
56003,15682,172,0,15,0
56002,15683,238,0,20,0
56001,15684,283,0,23,0
56000,15685,207,0,9,0
55999,15686,232,0,21,0
55998,15687,250,9,2,1
55997,15688,200,4,6,0
55996,15689,243,0,18,0
55995,15690,252,0,17,0
55994,15691,222,0,16,0
55993,15692,289,0,13,0
55992,15693,230,0,12,0
55991,15694,235,0,11,0
55990,15695,288,0,10,0
55989,15696,182,3,7,0
55988,15697,221,2,8,0
55987,15698,223,6,4,0
55986,15699,199,4,5,0
55985,15700,231,7,3,0
55984,15701,224,15,1,1
56035,15702,275,0,29,0
56034,15703,251,0,28,0
56033,15704,276,0,24,0
56032,15705,293,0,23,0
56031,15706,292,0,22,0
56030,15707,291,0,20,0
56029,15708,187,0,18,0
56028,15709,197,0,26,0
56027,15710,290,0,21,0
56026,15711,172,0,19,0
56025,15712,238,0,17,0
56024,15713,283,0,27,0
56023,15714,207,0,12,0
56022,15715,232,0,25,0
56021,15716,250,12,2,1
56020,15717,200,5,8,0
56019,15718,243,0,11,0
56018,15719,252,0,14,0
56017,15720,222,9,4,1
56016,15721,289,0,16,0
56015,15722,230,0,15,0
56014,15723,235,0,13,0
56013,15724,288,0,10,0
56012,15725,182,5,9,0
56011,15726,221,6,6,0
56010,15727,223,6,7,0
56009,15728,199,10,3,0
56008,15729,231,7,5,0
56007,15730,224,15,1,1
56068,15731,178,0,33,0
56067,15732,296,0,29,0
56066,15733,295,0,28,0
56065,15734,294,0,17,0
56064,15735,275,1,13,0
56063,15736,251,0,32,0
56062,15737,276,0,27,0
56061,15738,293,0,26,0
56060,15739,292,0,25,0
56059,15740,291,0,23,0
56058,15741,187,0,18,0
56057,15742,197,44317,11,0
56056,15743,290,0,24,0
56055,15744,172,0,22,0
56054,15745,238,0,21,0
56053,15746,283,0,31,0
56052,15747,207,0,16,0
56051,15748,232,0,30,0
56050,15749,250,12,2,1
56049,15750,200,44325,4,1
56048,15751,243,0,15,0
56047,15752,252,0,19,0
56046,15753,222,9,5,1
56045,15754,289,0,20,0
56044,15755,230,1,12,0
56043,15756,235,3,10,0
56042,15757,288,0,14,0
56041,15758,182,5,9,0
56040,15759,221,6,7,0
56039,15760,223,6,8,0
56038,15761,199,12,3,0
56037,15762,231,7,6,0
56036,15763,224,15,1,1
56102,15764,297,0,34,0
56101,15765,178,0,28,0
56100,15766,296,0,30,0
56099,15767,295,0,29,0
56098,15768,294,0,18,0
56097,15769,275,1,14,0
56096,15770,251,0,33,0
56095,15771,276,0,27,0
56094,15772,293,0,26,0
56093,15773,292,0,25,0
56092,15774,291,0,23,0
56091,15775,187,0,19,0
56090,15776,197,44317,12,0
56089,15777,290,0,24,0
56088,15778,172,0,22,0
56087,15779,238,3,11,0
56086,15780,283,0,32,0
56085,15781,207,0,17,0
56084,15782,232,0,31,0
56083,15783,250,16,2,1
56082,15784,200,44326,5,1
56081,15785,243,0,16,0
56080,15786,252,0,20,0
56079,15787,222,9,6,1
56078,15788,289,0,21,0
56077,15789,230,1,13,0
56076,15790,235,3,10,0
56075,15791,288,0,15,0
56074,15792,182,14,3,1
56073,15793,221,8,7,0
56072,15794,223,6,9,0
56071,15795,199,12,4,0
56070,15796,231,7,8,0
56069,15797,224,21,1,1
56136,15798,297,0,34,0
56135,15799,178,0,28,0
56134,15800,296,0,29,0
56133,15801,295,0,30,0
56132,15802,294,0,19,0
56131,15803,275,1,15,0
56130,15804,251,0,33,0
56129,15805,276,0,21,0
56128,15806,293,0,27,0
56127,15807,292,0,26,0
56126,15808,291,0,24,0
56125,15809,187,0,20,0
56124,15810,197,44317,12,0
56123,15811,290,0,25,0
56122,15812,172,0,23,0
56121,15813,238,3,11,0
56120,15814,283,0,32,0
56119,15815,207,0,18,0
56118,15816,232,0,31,0
56117,15817,250,16,3,1
56116,15818,200,44326,7,1
56115,15819,243,0,17,0
56114,15820,252,1,14,0
56113,15821,222,15,5,1
56112,15822,289,0,22,0
56111,15823,230,1,13,0
56110,15824,235,3,10,0
56109,15825,288,0,16,0
56108,15826,182,23,1,2
56107,15827,221,11,6,0
56106,15828,223,8,8,0
56105,15829,199,16,4,0
56104,15830,231,7,9,0
56103,15831,224,21,2,1
56172,15832,267,0,36,0
56171,15833,282,0,30,0
56170,15834,297,0,23,0
56169,15835,178,0,24,0
56168,15836,296,0,31,0
56167,15837,295,0,32,0
56166,15838,294,1,16,0
56165,15839,275,1,18,0
56164,15840,251,0,35,0
56163,15841,276,0,21,0
56162,15842,293,0,29,0
56161,15843,292,0,28,0
56160,15844,291,0,26,0
56159,15845,187,0,20,0
56158,15846,197,44317,14,0
56157,15847,290,0,27,0
56156,15848,172,0,25,0
56155,15849,238,3,12,0
56154,15850,283,0,34,0
56153,15851,207,3,11,0
56152,15852,232,0,33,0
56151,15853,250,16,4,1
56150,15854,200,44326,8,1
56149,15855,243,0,19,0
56148,15856,252,1,17,0
56147,15857,222,15,5,1
56146,15858,289,0,22,0
56145,15859,230,1,15,0
56144,15860,235,3,10,0
56143,15861,288,2,13,0
56142,15862,182,32,1,3
56141,15863,221,11,7,0
56140,15864,223,12,6,0
56139,15865,199,22,2,0
56138,15866,231,7,9,0
56137,15867,224,21,3,1
56210,15868,299,0,38,0
56209,15869,298,0,24,0
56208,15870,267,0,37,0
56207,15871,282,0,32,0
56206,15872,297,0,23,0
56205,15873,178,0,26,0
56204,15874,296,0,33,0
56203,15875,295,0,34,0
56202,15876,294,1,17,0
56201,15877,275,1,18,0
56200,15878,251,0,29,0
56199,15879,276,0,21,0
56198,15880,293,0,31,0
56197,15881,292,0,30,0
